Player,Rating,Average Combat Score,Kills:Deaths,Average Damage Per Round,Headshot %,Clutch Success %,Teams,ACS Percentile,K/D Percentile,ADR Percentile,Headshot Percentile,Average Percentile
M1RAGG1,1.0,223.9,1.1,143.8,23.6,18.5,GRN Gaming,85.4,76.4,82.6,42.7,79.1
M1SYL,1.1,243.4,1.1,157.7,22.5,10.6,M1syl and friends,94.6,79.3,94.6,34.8,85.2
M1lky,0.8,129.2,0.6,89.4,27.2,14.4,Acris Esports,7.7,19.4,8.7,69.0,18.2
M2,0.9,206.0,1.0,131.5,15.0,9.3,Crownless,70.1,62.9,63.1,3.5,48.1
M2cong,1.0,225.5,1.1,142.2,16.2,6.3,oFby,86.4,74.6,80.5,5.7,65.3
MAGNUM,0.9,186.8,0.9,121.1,22.7,15.0,FNATIC,49.6,45.5,44.9,36.1,41.0
MAIYA,0.8,156.0,0.8,112.7,14.0,37.0,m.eS Revolutionary Gamers,20.3,30.6,31.5,2.3,12.4
MAR1,1.1,206.8,1.3,136.6,32.9,32.5,Vexo Esports,70.8,90.6,72.0,91.1,91.4
MASKKKy,0.8,224.0,0.8,151.3,15.7,,Hyperzero,85.5,31.2,90.6,4.7,52.3
MATOSS,1.0,226.7,1.1,141.0,14.3,14.0,fakezinho dos guri,86.9,72.6,78.8,2.8,63.1
MERJ,0.4,112.0,0.4,83.0,18.0,0.0,Divided Sons,4.0,4.0,5.6,10.5,1.6
METEOR BLADE,0.3,90.3,0.2,74.7,10.7,0.0,Pacific Gaming,1.3,0.5,3.5,0.7,0.4
MGl,1.2,223.8,1.8,141.8,24.7,5.4,puGG,85.3,99.4,80.0,51.9,89.4
MICKNUTTY333,0.8,158.2,0.9,105.0,34.8,25.0,Nightblood Gaming,21.7,43.7,21.0,94.8,42.4
MOCKING,1.0,197.1,1.2,132.2,25.2,17.8,Lenny Time,60.3,85.3,64.3,55.6,71.3
MOLSI,1.1,228.1,1.1,149.8,27.1,11.9,OG LDN UTD,88.0,78.7,89.3,68.6,91.5
MONK,1.0,198.1,1.1,132.9,26.8,7.8,oFby,61.8,76.4,65.2,66.6,73.1
MONSTEERR,1.0,185.1,0.9,121.4,29.4,10.2,Acend,47.9,50.4,45.3,80.1,56.7
MOOMAN,0.7,164.0,0.6,113.0,15.3,17.7,Tempest Gaming,26.3,13.4,32.0,4.0,10.6
MR R3D,0.9,185.4,1.0,125.2,30.0,19.2,M1syl and friends,48.3,60.1,51.7,82.6,63.9
MSK,1.0,179.0,1.0,126.3,32.3,7.7,Team Arrow,41.3,63.0,53.6,89.6,65.5
MaGu,0.9,216.0,0.9,143.5,21.5,0.0,SNJ,79.4,51.0,82.3,28.0,62.8
MaKo,1.2,221.7,1.4,144.2,26.3,16.3,DRX,83.9,96.2,83.2,64.2,92.3
Maciel,1.0,217.8,1.1,135.1,25.2,7.2,não temos um plano,81.3,80.5,69.3,55.6,78.9
Made,1.0,182.0,0.8,135.3,26.0,27.7,Projeto X,44.6,38.3,69.8,61.7,53.1
Mady,0.5,109.0,0.4,71.9,18.5,8.5,24Haven,3.6,3.3,3.0,11.9,1.4
Mafra,1.0,165.5,1.0,106.8,19.0,20.8,Odin&Amigos,27.2,58.8,23.0,14.1,24.0
Maiku,1.0,214.6,0.9,140.9,22.9,11.8,Team Opulence Gold,78.1,53.8,78.6,36.9,65.3
MalanG,0.7,189.0,0.8,127.0,21.5,9.0,HotSauCe,51.5,31.8,55.0,28.0,37.8
Malva,0.9,213.7,0.8,141.7,10.3,27.7,Não tem Jeito,77.4,36.3,79.8,0.6,46.2
Mannarino,0.2,69.0,0.2,43.7,31.0,0.0,tropa da nina,0.4,0.3,0.3,86.2,13.2
Maple,1.1,225.5,1.2,144.9,18.5,15.3,ORDER,86.4,86.0,84.0,12.2,72.6
Marechal,1.0,162.3,0.8,103.3,19.7,48.7,Looking for Contract,24.9,35.4,19.3,17.1,15.7
Mariosi,1.3,255.0,1.4,165.0,20.0,0.0,Skyline Rebaixado,96.8,96.0,97.1,18.9,87.0
Marjes,0.8,155.3,0.8,98.0,22.4,7.9,FW Esports,19.8,33.7,14.5,34.3,17.4
Marved,1.1,209.6,1.1,136.6,30.3,19.2,OpTic Gaming,73.6,77.7,72.0,84.0,86.5
Massena,0.7,161.2,0.7,113.9,23.5,19.1,n0gravity,23.8,26.7,33.7,41.8,25.0
Mast3r,0.9,157.6,1.0,104.9,26.1,12.4,True Rippers,21.3,58.9,20.8,62.7,36.9
Mastx,0.8,162.0,0.6,101.7,37.0,11.0,Bounty Hunters,24.5,19.5,17.5,97.2,35.3
Mathzão,1.0,208.7,1.0,134.9,22.5,20.6,Looking for Contract,72.4,65.8,68.8,35.0,63.5
Maverick,1.0,201.9,1.0,127.2,24.3,15.6,Stars Horizon,66.3,63.9,55.5,49.2,60.9
Mazino,1.0,216.5,1.1,141.9,25.0,17.5,KRÜ Esports,80.1,74.0,80.2,53.4,79.3
McDonalds,1.0,200.9,1.1,129.9,21.8,12.0,Team LuZi,65.4,71.8,60.2,29.7,57.8
Meddo,1.0,193.2,1.1,129.4,26.3,14.0,G2 Esports,56.3,79.6,59.7,63.3,68.9
Medusa,1.0,222.2,1.0,143.8,27.0,13.8,REJECT,84.4,68.2,82.5,67.4,85.1
Meiy,1.1,241.3,1.3,151.0,23.8,16.3,Crazy Raccoon,93.9,91.2,90.4,44.5,90.3
Mel,0.9,176.7,0.8,116.5,27.8,7.0,Stars Horizon Venus,38.9,41.0,38.1,72.0,45.3
Melllxz,0.5,92.0,0.3,67.3,24.8,0.0,Spectral Purple,1.5,2.2,2.2,52.4,7.1
Melser,1.0,180.0,1.0,117.3,27.0,13.9,LEVIATÁN,42.2,65.8,39.3,68.2,53.6
Menace,1.0,207.0,1.1,130.5,14.0,18.3,VIRTUOSO,71.1,72.4,61.3,2.6,50.9
Meteor,1.1,264.4,1.3,166.6,25.0,25.0,NORTHEPTION,98.2,93.3,97.7,54.1,95.3
Mig,0.8,160.3,0.7,105.0,27.0,8.7,IRLV.GG,23.5,25.3,21.0,67.8,28.6
Migstur,1.0,207.1,1.1,137.0,28.1,14.9,Zer0 Latency,71.2,71.4,72.8,73.9,79.9
Mikey,0.7,177.7,0.6,112.3,16.0,0.0,Jellyspotters,40.0,17.4,31.3,5.2,14.8
Mile,0.5,114.4,0.3,80.9,19.1,0.0,Team Opulence Black,4.4,2.6,5.2,15.0,2.1
Minimal,0.9,199.3,0.9,129.0,23.7,8.3,OneShot Esports,63.3,45.3,58.8,43.0,51.8
Minimise,1.0,192.7,1.0,123.9,20.0,10.2,Bonkers,55.5,64.8,49.4,18.9,44.8
Minty,1.0,212.0,1.1,136.2,22.0,8.6,FAV gaming,75.9,70.5,71.4,30.9,66.0
Misaya,0.6,140.4,0.5,93.2,14.7,0.0,Sengoku Gaming,11.9,12.0,10.9,3.2,3.3
Mistake,0.9,171.8,0.8,123.2,18.2,16.9,LEVEL UP,33.5,41.1,48.1,11.1,27.6
Mistic,1.0,188.5,1.0,123.2,27.9,18.2,FNATIC,51.2,68.7,48.1,72.2,62.5
Mited,0.8,153.8,0.7,101.0,26.8,19.7,FUSION,18.9,24.8,17.2,67.0,25.7
Mixwell,1.0,211.9,1.0,138.9,21.7,16.5,G2 Esports,75.7,68.9,75.2,28.9,65.9
Moechilla,1.1,198.6,1.2,122.8,22.6,13.8,Actually Homeless,62.4,84.6,47.2,35.4,59.1
Momiji,1.0,189.8,1.0,125.4,23.1,14.9,ONi,52.4,65.1,52.1,39.6,51.6
Money V,0.7,167.0,0.6,117.3,21.3,0.0,Zenigma Alpha,28.8,18.1,39.4,26.9,20.9
MonkWrath,0.3,98.0,0.3,66.0,12.5,0.0,Huh,2.2,1.9,1.9,1.2,0.5
Monyet,1.1,236.9,1.1,154.1,22.8,20.4,ONIC G,92.1,76.7,92.7,36.4,83.5
Moon,0.8,154.0,0.8,106.0,21.0,20.0,Skyline Rebaixado,19.0,30.3,22.0,24.9,15.5
MoonBlue,0.7,153.0,0.6,104.0,17.0,13.0,Girl Kissers,18.4,13.4,20.0,7.5,7.4
MoonLight,1.0,200.2,1.0,129.8,27.5,9.2,Primary Gaming,64.7,58.4,60.0,70.7,67.6
Moonlight,1.1,204.9,1.2,136.5,23.2,16.5,Os Selvagens,69.1,85.5,71.8,40.4,72.0
Moothie,1.3,262.4,1.6,165.2,31.9,19.4,CNJ Esports,97.9,98.8,97.2,88.4,99.6
Morbit,0.5,182.0,0.6,114.7,16.7,0.0,Medics,44.6,16.6,34.9,6.6,17.6
Morgausse,0.8,158.1,0.8,110.7,19.2,17.5,Third Impact,21.6,30.9,28.5,15.3,15.6
Moves,1.0,204.2,1.0,136.3,26.6,16.3,Maru Gaming,68.6,68.0,71.5,65.7,74.3
Mowff,0.6,122.7,0.5,83.5,17.3,0.0,Team Big BAAM,5.9,7.1,5.9,8.2,2.1
MrBeebs,0.8,113.3,0.6,77.7,33.0,0.0,Team 69,4.3,19.7,4.2,91.5,22.8
MrLeonan,1.0,194.4,1.0,130.2,25.8,14.6,Agropesca Jacare,57.9,64.6,60.8,60.3,64.2
MrMint,0.6,107.0,0.6,71.6,52.4,33.4,Crash Landin on You,3.2,13.6,3.0,99.9,22.8
MrSkit,0.5,108.0,0.4,65.7,32.3,0.0,Tempest Gaming,3.4,5.5,1.8,89.6,16.9
MuZe,0.6,131.6,0.5,87.7,24.1,0.0,FIRST PIECE,8.4,9.3,7.8,47.6,9.8
Muawi,0.9,197.0,0.7,133.0,26.0,0.0,The Chads,60.2,29.2,65.6,61.7,54.0
Mueda,0.9,182.6,0.9,123.8,20.7,11.6,Rated Gaming,45.5,43.9,49.3,23.1,36.3
Muffin Man,0.5,123.0,0.5,68.0,16.0,0.0,CG,5.9,7.2,2.3,5.2,1.3
Muj,0.9,199.0,0.9,131.3,26.7,24.3,BBL Esports,62.9,50.7,62.8,65.9,63.7
Munchkin,1.2,264.3,1.4,163.7,23.2,26.0,Crazy Raccoon,98.1,95.6,96.8,39.9,93.0
MungHoon,1.0,189.2,1.1,126.2,24.2,16.1,VPZ,51.7,70.8,53.3,48.6,57.0
MungusTheGiant,0.7,160.0,0.6,104.0,29.0,17.0,LionHeart,23.0,15.8,20.0,78.4,28.5
MurgiMan,0.9,232.0,1.0,149.0,23.5,0.0,SE Necrosis,90.0,68.3,88.8,42.1,79.8
Murr,0.7,146.0,0.6,96.0,27.0,0.0,James Madison University,14.3,14.9,12.7,67.8,19.5
Myssen,0.9,161.5,0.8,108.7,35.1,7.0,Liberty,24.0,39.6,25.6,95.5,43.5
N1ght,0.5,109.6,0.4,66.0,14.8,4.6,1TK,3.6,6.1,1.9,3.4,1.0
NANZIN,0.9,164.3,0.8,110.1,33.6,16.2,Stars Horizon,26.6,37.4,27.3,92.7,43.3
NAVI,0.8,160.6,0.8,105.4,21.7,14.6,KPZ,23.6,30.9,21.3,29.3,18.4
NIJ9,0.5,134.0,0.4,92.0,38.0,0.0,CG,9.4,5.1,10.2,97.8,23.8
NOVEMBER,1.0,214.3,0.9,130.0,19.3,14.0,FaRt Clan,77.9,53.6,60.3,15.7,51.0
NTC,0.7,198.0,0.7,144.0,25.0,0.0,Não tem Jeito,61.6,29.2,82.8,54.1,58.1
NaVo,1.3,291.0,1.5,183.0,26.0,41.7,m.eS Revolutionary Gamers,99.5,97.5,99.5,61.7,97.7
NaZarD,0.9,182.0,0.8,121.7,14.0,15.0,LFO,44.6,37.8,45.6,2.3,26.6
Nabaki,0.8,157.0,0.8,105.7,18.0,0.0,Vireo.pro,20.8,35.5,21.7,10.5,13.5
Nackey,0.3,102.0,0.4,64.0,39.0,0.0,Ego peekers,2.6,3.3,1.6,98.3,18.6
Nader,1.1,188.3,1.6,125.8,27.7,7.6,Gorilla Gang,50.9,98.9,52.7,71.5,74.5
Nadg,0.8,189.3,0.8,124.7,37.3,25.0,PieSKipper,52.0,40.4,50.7,97.4,62.7
NagZ,1.0,197.4,1.1,127.8,24.7,22.3,KRÜ Esports,60.6,73.5,56.3,52.1,63.9
Nahsie,1.0,210.4,1.1,135.2,32.7,8.5,Gifted,74.3,75.5,69.7,90.7,87.3
Naicha,0.6,175.7,0.8,108.0,19.7,14.0,Corn Dogs,37.6,33.9,24.6,17.1,20.8
Naivejester,0.6,155.0,0.5,100.0,30.0,0.0,Monkey Bite Esports,19.6,8.1,16.3,82.6,25.3
NakJi,1.0,203.2,1.1,132.6,24.1,12.2,Maru Gaming,67.4,70.3,64.9,47.4,66.3
Nanners,1.1,223.0,1.2,145.9,24.0,17.2,BASILISK,84.8,83.7,85.7,47.1,84.7
Nara,0.9,190.9,1.0,128.8,26.6,12.1,Team Rocket,53.7,59.0,58.4,65.5,61.5
Narong,0.9,195.2,0.8,136.0,31.2,4.8,Bottom Fraggers,58.8,38.9,70.8,87.0,68.1
NaturE,1.1,189.3,1.2,131.4,25.7,20.5,Gen.G,51.9,82.2,62.8,59.5,68.3
Nave,0.7,181.1,0.7,115.4,24.9,0.0,Face Off,43.7,26.1,36.5,52.8,35.4
NcSlasher,1.0,174.7,0.9,114.3,25.0,14.6,ONIC G,36.3,54.9,34.3,54.8,42.2
NeF,0.8,165.2,0.7,110.5,26.2,11.0,nice try,27.0,26.0,28.1,63.2,31.0
Neebs,0.8,199.0,0.7,123.3,33.0,3.6,Neebs and Weebs,62.9,29.6,48.3,91.5,60.0
NeilSensei,0.5,116.3,0.5,84.7,24.5,12.7,GodGamers,4.6,9.9,6.1,50.4,9.4
NekO,1.0,216.3,0.9,150.7,37.7,0.0,Team Astra,79.8,43.9,90.1,97.5,87.6
Neo,0.5,122.0,0.4,86.3,17.5,0.0,Rumor 2.0,5.7,3.5,6.9,8.6,1.7
Neon,1.1,225.0,1.3,141.1,16.6,10.7,Akrew,86.2,94.4,79.1,6.3,71.5
NeruFi,0.8,160.6,0.8,103.2,22.5,6.8,CREST GAMING Zst,23.6,31.8,19.1,34.8,19.4
Nether,0.9,163.5,0.9,110.7,26.6,15.2,Botafogo eSports,25.8,45.3,28.4,65.6,37.5
Nexi,1.2,242.0,1.4,153.8,25.7,23.7,Rex Regum Qeon,94.2,95.7,92.4,59.3,95.1
NgL,0.7,163.0,0.6,105.7,20.7,41.0,Storm Tiger,25.4,19.7,21.6,22.7,13.6
Nhatthong2k,0.8,185.7,0.8,127.5,29.0,0.0,Team Big BAAM,48.6,37.5,56.0,78.4,55.5
NiSMO,1.2,255.1,1.5,167.2,26.7,24.0,Ghost Gaming,96.8,98.2,97.8,66.1,97.7
Night,0.9,160.6,0.8,107.7,22.3,14.2,Flex Gaming,23.6,41.9,24.2,33.6,24.1
Nightmare,0.9,178.6,0.9,120.6,19.8,13.1,Zer0 Latency,41.0,52.3,43.8,17.9,34.0
Ninebody,1.0,213.2,1.0,141.3,24.0,0.0,KONE eSports Club,76.9,60.4,79.5,46.3,70.5
Nitro,0.5,137.0,0.5,88.0,30.0,0.0,W Streak Esports,10.2,6.9,8.0,82.6,19.0
Nivera,1.0,188.5,1.0,122.5,30.5,14.2,Team Liquid,51.1,69.1,46.7,84.8,66.8
NoMan,1.1,261.0,1.1,154.0,28.3,0.0,Oblivion Force,97.8,73.6,92.6,74.9,94.7
NoWay,0.6,172.0,0.5,125.0,24.0,11.0,bolinha de golfe,33.7,10.5,51.4,46.3,30.0
NolbertoEZ,1.0,195.2,1.0,128.7,32.6,5.7,SWARM esports,58.6,56.1,58.2,90.1,70.4
Noob,0.8,150.2,0.7,109.1,34.1,0.0,Maruti Peek,16.7,27.3,26.1,93.9,37.1
Norisen,0.8,162.5,0.8,107.9,30.5,16.2,REJECT,25.0,30.8,24.4,84.6,37.3
NotComing,0.9,159.3,0.8,107.6,19.0,17.3,Amollang,22.4,31.5,24.1,14.1,14.4
Nothin,0.9,182.6,1.0,123.6,28.7,21.9,Flex Gaming,45.5,58.9,48.8,77.0,59.2
Novack,0.2,98.3,0.2,76.0,27.0,0.0,HCK CIBORGS,2.3,0.8,3.8,67.8,10.2
Novazor,0.5,175.0,0.6,120.7,41.0,0.0,Huh,36.8,14.7,44.0,98.9,46.3
Nozz,0.9,209.5,0.9,140.4,21.4,4.5,Bonkers,73.4,50.9,77.7,27.4,58.9
Nubstir,0.5,113.0,0.5,78.0,32.0,0.0,Goofy Gremlins,4.2,7.7,4.3,88.7,18.3
Nudle,1.0,161.3,0.9,115.7,34.6,31.0,Valkyrie,23.9,55.4,37.0,94.4,51.9
Nyan,0.4,86.3,0.2,62.6,17.2,0.0,REGEN,1.0,0.8,1.4,8.1,0.9
Nyang,0.9,161.3,0.9,106.1,28.4,11.1,Gamelanders Blue,23.8,45.5,22.2,75.3,37.9
Nyonza,0.7,163.7,0.6,108.8,17.8,30.5,EDO TENSEI,26.0,15.5,25.7,9.8,10.8
Nyxx,1.0,197.8,1.0,125.3,22.3,17.6,ORN FC Esports,61.1,60.9,51.9,33.2,50.6
OMERZ,0.5,148.0,0.4,89.7,21.0,0.0,AE Ravenous,15.5,5.9,8.8,24.9,6.4
OXY,1.4,320.4,1.8,191.7,28.1,0.0,Vireo.pro,99.9,99.4,99.7,73.8,99.0
Oban,0.9,176.5,0.8,126.5,25.9,6.3,Veni Vidi Vici,38.7,33.8,54.0,60.8,44.2
Obe,0.8,184.8,0.8,125.9,25.8,19.8,Illumina Blue,47.5,39.8,52.8,60.4,48.5
Obliterify,0.8,180.3,0.8,115.6,16.3,12.7,Conquest Esports,43.0,30.9,36.7,6.0,21.8
Obnoks,0.9,182.7,0.8,123.0,30.9,4.9,BIG,45.6,38.7,47.6,85.8,54.5
Oceanman,0.9,159.9,0.9,97.7,20.0,23.0,Academy Gaming,22.7,46.0,14.2,18.9,17.3
Oderus,1.0,196.2,1.1,128.9,27.4,17.9,NYFU,59.4,69.4,58.7,70.3,68.8
Okeanos,1.1,235.3,1.6,150.9,27.5,35.8,Girl Kissers,91.5,98.7,90.3,70.9,96.6
Okin,1.0,186.0,1.0,126.4,21.5,20.6,Unknown,49.0,65.1,53.8,28.2,46.9
OnHeAd,0.9,178.2,1.1,116.1,28.1,10.7,Clarity Esports,40.7,71.7,37.8,73.8,56.8
OneSnipeKO,0.9,203.7,0.8,142.3,30.3,12.0,Panda Party,67.9,43.2,80.7,83.9,75.2
Oneluiz,0.5,129.0,0.4,94.3,22.3,0.0,NDT,7.6,4.2,11.5,33.6,6.7
OpT,0.3,92.0,0.2,64.0,33.0,0.0,Burger Gaming,1.5,0.6,1.6,91.5,15.2
Optimal,0.8,160.0,0.6,114.0,40.0,13.0,Strike X,23.0,15.8,33.9,98.6,39.4
Optimus,1.2,237.8,1.3,145.5,21.2,32.2,TEAM BGS,92.5,93.6,85.1,26.4,83.4
Otsuka,0.8,180.4,0.7,113.8,19.1,11.4,VIM TIRAR ORG GRANDE,43.1,29.5,33.6,14.9,23.2
Ouate,0.8,134.0,0.6,91.4,15.3,13.9,Synergy,9.4,18.7,9.7,4.0,4.1
OutLaw,1.3,240.0,1.6,163.7,20.7,15.0,WNF Esports,93.5,98.6,96.7,22.7,87.6
OutlawOw,0.9,173.7,1.0,116.0,17.0,13.4,Exceeli Esports,35.5,57.4,37.5,7.5,28.7
Ovco,1.0,200.0,1.0,128.8,28.5,18.1,GRN Gaming,64.1,69.0,58.5,75.8,72.2
Owl,0.9,166.3,0.8,113.7,26.3,26.3,ONI,28.1,34.9,33.3,63.9,35.8
P1nA,0.8,156.7,0.8,103.1,30.4,0.0,Team Big BAAM,20.7,32.6,19.1,84.3,34.5
PADO,1.0,184.5,1.0,123.8,23.4,20.8,HAYABUSA Gaming,47.3,62.1,49.1,41.6,48.3
PIGGY,0.8,181.4,0.8,109.3,24.1,7.9,Mizzou Esports,43.9,30.6,26.2,47.8,32.1
PJ,0.6,169.3,0.6,116.9,22.3,0.0,Face Off,30.6,14.8,38.6,33.2,22.0
PKX,1.5,267.1,2.5,171.3,30.7,5.7,OS GURI DA GERAL DO GREMIO,98.5,100.0,98.6,85.5,99.7
POISED,1.0,180.1,1.1,120.0,23.1,19.8,FaZe Clan,42.5,70.5,42.7,39.1,46.6
PRiME,0.7,158.0,0.7,94.0,31.0,0.0,Tunker,21.5,23.7,11.3,86.2,30.2
PTC,0.9,177.2,0.9,121.9,20.6,23.8,FULL SENSE,39.6,51.9,46.0,22.2,35.6
PUGO,0.7,163.0,0.7,106.7,23.4,10.4,Maruti Peek,25.5,27.8,22.9,41.7,22.2
PUMB44,0.9,171.2,0.8,112.3,25.6,14.6,GyuBeueumJang,33.0,40.1,31.2,58.7,36.8
PUMPPPPPPPPPPPPP,1.3,316.7,1.4,194.3,28.7,0.0,Rose,99.9,96.7,99.8,76.6,99.1
Pa1nt,1.0,258.1,1.1,168.9,17.8,20.4,GONJO,97.2,72.2,98.1,9.8,75.9
Paincakes,1.1,216.3,1.2,145.8,23.8,19.6,Akrew,79.9,84.7,85.5,44.1,81.9
Palla,1.0,215.1,1.0,141.0,26.3,18.7,Odin&Amigos,78.5,58.5,78.8,63.9,76.7
Palozera,1.1,215.7,1.1,145.7,33.7,20.0,tier2sussinha,79.0,74.4,85.4,92.9,93.3
PanzeR,0.6,213.7,0.7,123.7,16.7,0.0,Monkey Bite Esports,77.4,28.7,49.0,6.6,36.3
PapaSmurf,0.9,176.5,0.9,114.9,18.7,12.0,Team Rocket,38.7,49.0,35.1,12.8,28.3
Papi,0.7,181.7,0.8,121.3,26.3,0.0,Sussy,44.1,30.6,45.1,63.9,43.2
PapiChulo,0.9,184.8,0.8,129.6,23.5,9.6,New Moon,47.6,40.0,59.9,41.8,45.1
Paradox,1.0,223.2,1.1,146.7,27.4,16.0,Lancheira do Tomás,85.0,73.2,86.6,70.2,88.8
ParkJJong,1.0,183.3,1.0,121.5,30.6,17.8,Tartarus,46.2,66.0,45.4,85.1,63.9
Pashasahil,1.0,103.0,1.1,111.0,31.0,15.3,Team Valor,2.8,69.6,29.0,86.2,44.4
PateK,0.9,171.6,1.0,118.6,23.3,5.1,Mach5,33.3,56.4,41.0,40.7,39.4
Pay,1.1,235.2,1.2,153.5,23.7,6.3,Beyond Stratos Gaming,91.5,81.1,92.2,43.8,86.9
Pedracula,0.6,176.3,0.5,119.0,25.0,0.0,The Plain,38.6,11.8,41.5,54.1,31.6
Peloncito,0.9,174.8,0.8,116.6,29.5,10.0,E-Xolos LAZER,36.5,34.5,38.2,80.8,45.3
PenKim,1.0,210.6,1.0,139.0,20.8,69.2,Team LuZi,74.4,66.9,75.3,23.4,62.5
Penguin,0.5,130.0,0.4,95.5,17.8,5.1,Nocturnals,8.0,2.8,12.2,9.5,2.8
Pepper,0.9,190.0,0.9,123.5,17.2,3.1,IGZIST,52.8,44.1,48.6,8.0,33.6
Phantom,1.0,198.4,1.1,133.5,18.8,18.5,FAV gaming,62.2,78.3,66.7,13.0,55.5
Philip,0.8,134.1,0.6,93.9,29.0,5.0,AstraSect,9.5,14.1,11.1,78.4,20.9
PiPoPo,1.0,192.5,1.0,127.1,23.1,16.7,Kaiser Thane,55.2,68.2,55.2,39.3,54.6
Pierre,1.2,194.8,2.1,129.6,24.5,0.0,hashiras,58.2,99.9,59.9,50.4,72.5
Pige,0.2,78.0,0.2,60.0,35.0,0.0,Burger Gaming,0.7,0.2,1.0,95.2,15.8
Pika,0.6,173.0,0.6,112.7,29.0,12.3,REGEN,34.6,17.4,31.5,78.4,36.4
Piko,1.3,260.0,2.1,165.5,30.2,0.0,hashiras,97.6,99.9,97.4,83.7,99.4
Pilipino,0.6,163.9,0.6,107.3,21.7,7.3,Discord Kittens,26.1,17.9,23.6,29.2,15.7
Pingfu,1.0,177.8,0.9,118.3,26.0,24.2,Unknown,40.2,54.8,40.6,61.0,47.0
Pipec4t,1.0,167.7,0.9,115.0,21.7,9.3,Motos Muito Rápidas,29.4,50.7,35.6,29.0,31.1
Pistola,0.5,154.0,0.5,101.1,33.4,0.0,5 of a Kind,19.0,9.4,17.2,92.6,28.9
Pixelzz,1.0,213.5,1.0,142.6,26.6,15.7,Reckoning Esports,77.2,67.1,81.1,65.7,81.0
Plato,0.8,207.8,0.9,135.3,22.0,15.1,Arca do Plato,71.7,47.3,69.8,31.4,55.4
Ploy,0.8,172.3,0.7,114.5,22.7,17.0,nice try,34.0,28.3,34.7,35.7,27.4
Poach,1.0,181.9,1.2,123.2,26.7,13.6,FaZe Clan,44.3,82.5,48.2,66.3,63.2
Pochita,1.0,202.0,0.9,139.0,34.0,25.0,Amigos Esports,66.5,54.6,75.4,93.6,80.4
Pogmaker,0.7,136.0,0.5,92.0,25.0,17.0,Pulsar Red,9.9,11.0,10.2,54.1,12.6
Pokju,1.0,209.0,1.1,136.5,24.0,13.0,RAGE eSports,72.9,76.8,71.9,46.3,72.3
Polance,0.7,163.1,0.7,108.9,18.5,6.4,Incarnations of Victory,25.5,20.8,25.7,12.1,12.2
Polkan,1.0,230.5,1.0,146.9,33.4,3.0,New Moon,89.2,67.6,86.8,92.5,94.0
Ponder,0.8,172.2,0.8,113.5,28.4,22.5,Mizzou Esports,34.0,41.4,33.0,75.3,43.2
Pooky,1.1,200.7,1.2,132.1,21.5,8.3,Red Eyes,65.2,84.9,64.2,27.7,63.4
Poppin,1.0,250.3,1.2,152.0,29.7,0.0,ExiLe Gaming,95.9,81.4,91.1,81.3,96.2
Posters,0.9,207.9,1.0,143.1,21.1,26.2,Rated Gaming,71.9,57.6,81.9,26.0,61.7
Postic,0.7,166.6,0.6,111.6,17.4,12.2,We Need Sponsor,28.4,17.5,30.1,8.4,12.3
Potadoe,0.3,86.1,0.3,52.6,27.0,6.9,5 of a Kind,1.0,1.8,0.5,67.8,9.4
Potatoe,1.0,208.8,1.1,135.2,24.5,17.8,ONi,72.6,76.3,69.6,50.6,72.7
Poti,0.9,182.9,1.0,122.8,34.6,15.5,RD E-SPORTS,45.9,55.6,47.3,94.5,64.1
PowerPixele,0.8,171.6,0.8,114.5,16.2,7.0,OneShot Esports,33.4,34.4,34.7,5.8,19.1
Pr0phie,1.1,196.4,1.2,133.2,25.1,7.7,Nearest Airport,59.5,84.8,66.1,55.3,71.4
PrallexzRR,0.6,163.7,0.6,106.0,24.0,25.0,NPGTxD,25.9,16.6,22.0,46.3,20.0
PreZise,0.7,150.0,0.6,98.0,16.3,0.0,Team Wizard,16.4,19.3,14.5,6.0,6.5
PrimeMCD,0.8,172.5,0.8,111.1,22.0,19.6,Flex Gaming,34.1,38.6,29.3,32.0,27.9
Primzy,0.9,198.7,0.8,127.7,19.6,0.0,Clicken Chickens,62.5,43.4,56.2,16.5,41.8
Prizz,0.9,220.0,1.0,153.0,26.0,0.0,Sussy,82.9,66.5,91.9,61.7,85.2
Pro,0.9,173.1,0.8,119.2,24.3,11.9,South Built Esports,34.8,35.9,41.9,49.1,36.3
Protagonist,1.2,225.0,1.1,157.0,23.0,0.0,Team Arrow,86.1,77.8,94.2,38.2,82.6
Puleule,0.9,156.0,0.8,107.2,23.2,6.4,9z Team,20.3,32.0,23.5,40.2,21.7
PureR,1.2,234.5,1.7,147.6,35.2,24.2,Gen.G,91.1,99.2,87.5,95.6,99.1
Purpy0,0.6,145.9,0.6,94.7,19.3,3.6,Crownless,14.2,13.6,11.6,15.6,6.4
PxL,0.9,178.6,0.8,117.1,21.1,4.7,tropa da realeza,41.1,38.0,39.1,26.0,30.9
PxS,1.2,235.6,1.2,151.4,20.3,7.7,Stars Horizon,91.7,86.3,90.7,20.5,79.8
Pyro,0.7,177.6,0.6,109.5,29.5,38.8,Panda Party,39.9,18.2,26.4,80.4,37.5
Quager,0.9,169.0,0.8,110.0,45.0,0.0,FaRt Clan,30.4,35.4,27.0,99.6,45.8
QueeN,0.5,124.3,0.5,82.0,21.0,0.0,Bounty Hunters,6.2,7.7,5.4,24.9,4.4
